pub_uid,record_uid,reference,subset,region,commonname,family,genus,alive,dead,hooks_per_set,hooks_between_floats,bait,hook,leader,studycat,soak_max (hours),branchline length (m)
36,36.201,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,spinner shark,Carcharhinidae,Carcharhinus,17,46,736,4,fish,c,mono,observerEM,18.8,43.3
36,36.202,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,spinner shark,Carcharhinidae,Carcharhinus,4,14,736,4,squid,c,mono,observerEM,18.8,43.3
36,36.203,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,spinner shark,Carcharhinidae,Carcharhinus,0,7,736,4,other,j,mono,observerEM,18.8,43.3
36,36.204,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,spinner shark,Carcharhinidae,Carcharhinus,1,1,736,4,fish,j,mono,observerEM,18.8,43.3
36,36.205,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,spinner shark,Carcharhinidae,Carcharhinus,0,1,736,4,other,other,mono,observerEM,18.8,43.3
36,36.206,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,spinner shark,Carcharhinidae,Carcharhinus,3,1,736,4,fish,other,mono,observerEM,18.8,43.3
36,36.207,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,picked dogfish,Squalidae,Squalus,1,0,736,4,other,c,mono,observerEM,18.8,43.3
36,36.208,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,tiger shark,Carcharhinidae,Galeocerdo,271,13,736,4,other,c,mono,observerEM,18.8,43.3
36,36.209,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,tiger shark,Carcharhinidae,Galeocerdo,1,0,736,4,other,c,wire,observerEM,18.8,43.3
36,36.21,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,tiger shark,Carcharhinidae,Galeocerdo,422,28,736,4,fish,c,mono,observerEM,18.8,43.3
36,36.211,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,tiger shark,Carcharhinidae,Galeocerdo,106,8,736,4,other,c,mono,observerEM,18.8,43.3
36,36.212,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,tiger shark,Carcharhinidae,Galeocerdo,494,21,736,4,squid,c,mono,observerEM,18.8,43.3
36,36.213,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,tiger shark,Carcharhinidae,Galeocerdo,5,1,736,4,fish,other,mono,observerEM,18.8,43.3
36,36.214,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,tiger shark,Carcharhinidae,Galeocerdo,26,0,736,4,other,j,mono,observerEM,18.8,43.3
36,36.215,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,tiger shark,Carcharhinidae,Galeocerdo,1,0,736,4,other,j,wire,observerEM,18.8,43.3
36,36.216,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,tiger shark,Carcharhinidae,Galeocerdo,30,0,736,4,fish,j,mono,observerEM,18.8,43.3
36,36.217,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,tiger shark,Carcharhinidae,Galeocerdo,2,0,736,4,squid,j,other,observerEM,18.8,43.3
36,36.218,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,tiger shark,Carcharhinidae,Galeocerdo,68,4,736,4,squid,j,mono,observerEM,18.8,43.3
36,36.219,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,tiger shark,Carcharhinidae,Galeocerdo,7,0,736,4,other,other,mono,observerEM,18.8,43.3
36,36.22,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,tiger shark,Carcharhinidae,Galeocerdo,6,1,736,4,fish,other,mono,observerEM,18.8,43.3
36,36.221,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,tiger shark,Carcharhinidae,Galeocerdo,4,0,736,4,squid,other,mono,observerEM,18.8,43.3
36,36.222,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,velvet dogfish shark,Somniosidae,Scymnodon,1,0,736,4,squid,c,mono,observerEM,18.8,43.3
36,36.223,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,velvet dogfish shark,Somniosidae,Scymnodon,0,1,736,4,fish,other,mono,observerEM,18.8,43.3
36,36.224,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,atlantic sharpnose shark,Carcharhinidae,Rhizoprionodon,2,1,722,5,other,c,mono,observerEM,18.7,18
36,36.225,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,atlantic sharpnose shark,Carcharhinidae,Rhizoprionodon,38,5,722,5,fish,c,mono,observerEM,18.7,18
36,36.226,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,atlantic sharpnose shark,Carcharhinidae,Rhizoprionodon,2,1,722,5,other,c,mono,observerEM,18.7,18
36,36.227,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,atlantic sharpnose shark,Carcharhinidae,Rhizoprionodon,15,27,722,5,squid,c,mono,observerEM,18.7,18
36,36.228,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,atlantic sharpnose shark,Carcharhinidae,Rhizoprionodon,0,1,722,5,other,j,mono,observerEM,18.7,18
36,36.229,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,atlantic sharpnose shark,Carcharhinidae,Rhizoprionodon,8,6,722,5,fish,j,mono,observerEM,18.7,18
36,36.23,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,atlantic sharpnose shark,Carcharhinidae,Rhizoprionodon,68,89,722,5,fish,other,mono,observerEM,18.7,18
36,36.231,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,atlantic sharpnose shark,Carcharhinidae,Rhizoprionodon,1,0,722,5,other,other,mono,observerEM,18.7,18
36,36.232,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,basking shark,Cetorhinidae,Cetorhinus,2,2,722,5,other,c,mono,observerEM,18.7,18
36,36.233,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,basking shark,Cetorhinidae,Cetorhinus,1,0,722,5,fish,c,mono,observerEM,18.7,18
36,36.234,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,basking shark,Cetorhinidae,Cetorhinus,2,0,722,5,other,c,mono,observerEM,18.7,18
36,36.235,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,basking shark,Cetorhinidae,Cetorhinus,1,0,722,5,fish,j,mono,observerEM,18.7,18
36,36.236,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,basking shark,Cetorhinidae,Cetorhinus,1,0,722,5,squid,j,mono,observerEM,18.7,18
36,36.237,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,bigeye thresher shark,Alopiidae,Alopias,167,167,722,5,other,c,mono,observerEM,18.7,18
36,36.238,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,bigeye thresher shark,Alopiidae,Alopias,21,24,722,5,fish,c,mono,observerEM,18.7,18
36,36.239,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,bigeye thresher shark,Alopiidae,Alopias,8,8,722,5,other,c,mono,observerEM,18.7,18
36,36.24,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,bigeye thresher shark,Alopiidae,Alopias,13,6,722,5,other,c,mono,observerEM,18.7,18
36,36.241,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,bigeye thresher shark,Alopiidae,Alopias,1,2,722,5,squid,c,other,observerEM,18.7,18
36,36.242,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,bigeye thresher shark,Alopiidae,Alopias,69,70,722,5,squid,c,mono,observerEM,18.7,18
36,36.243,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,bigeye thresher shark,Alopiidae,Alopias,1,1,722,5,other,other,mono,observerEM,18.7,18
36,36.244,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,bigeye thresher shark,Alopiidae,Alopias,1,0,722,5,squid,other,mono,observerEM,18.7,18
36,36.245,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,bigeye thresher shark,Alopiidae,Alopias,132,68,722,5,other,j,mono,observerEM,18.7,18
36,36.246,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,bigeye thresher shark,Alopiidae,Alopias,15,9,722,5,fish,j,mono,observerEM,18.7,18
36,36.247,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,bigeye thresher shark,Alopiidae,Alopias,0,1,722,5,squid,j,other,observerEM,18.7,18
36,36.248,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,bigeye thresher shark,Alopiidae,Alopias,50,45,722,5,squid,j,mono,observerEM,18.7,18
36,36.249,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,bigeye thresher shark,Alopiidae,Alopias,30,11,722,5,other,other,mono,observerEM,18.7,18
